1	90837	856116	/discussions/amazon/view/90837-exam-aws-certified-solutions-architect-professional-sap-c02/
2	90937	856117	/discussions/amazon/view/90937-exam-aws-certified-solutions-architect-professional-sap-c02/
3	90824	856118	/discussions/amazon/view/90824-exam-aws-certified-solutions-architect-professional-sap-c02/
4	90976	856119	/discussions/amazon/view/90976-exam-aws-certified-solutions-architect-professional-sap-c02/
5	90939	856120	/discussions/amazon/view/90939-exam-aws-certified-solutions-architect-professional-sap-c02/
6	90940	856121	/discussions/amazon/view/90940-exam-aws-certified-solutions-architect-professional-sap-c02/
7	90941	856122	/discussions/amazon/view/90941-exam-aws-certified-solutions-architect-professional-sap-c02/
8	90943	856123	/discussions/amazon/view/90943-exam-aws-certified-solutions-architect-professional-sap-c02/
9	90944	856124	/discussions/amazon/view/90944-exam-aws-certified-solutions-architect-professional-sap-c02/
10	90945	856125	/discussions/amazon/view/90945-exam-aws-certified-solutions-architect-professional-sap-c02/
11	91006	856126	/discussions/amazon/view/91006-exam-aws-certified-solutions-architect-professional-sap-c02/
12	91007	856127	/discussions/amazon/view/91007-exam-aws-certified-solutions-architect-professional-sap-c02/
13	91096	856128	/discussions/amazon/view/91096-exam-aws-certified-solutions-architect-professional-sap-c02/
14	91139	856129	/discussions/amazon/view/91139-exam-aws-certified-solutions-architect-professional-sap-c02/
15	91008	856130	/discussions/amazon/view/91008-exam-aws-certified-solutions-architect-professional-sap-c02/
16	91237	856131	/discussions/amazon/view/91237-exam-aws-certified-solutions-architect-professional-sap-c02/
17	91239	856132	/discussions/amazon/view/91239-exam-aws-certified-solutions-architect-professional-sap-c02/
18	91203	856133	/discussions/amazon/view/91203-exam-aws-certified-solutions-architect-professional-sap-c02/
19	91242	856134	/discussions/amazon/view/91242-exam-aws-certified-solutions-architect-professional-sap-c02/
20	91211	856135	/discussions/amazon/view/91211-exam-aws-certified-solutions-architect-professional-sap-c02/
21	91245	856136	/discussions/amazon/view/91245-exam-aws-certified-solutions-architect-professional-sap-c02/
22	91247	856137	/discussions/amazon/view/91247-exam-aws-certified-solutions-architect-professional-sap-c02/
23	91447	856138	/discussions/amazon/view/91447-exam-aws-certified-solutions-architect-professional-sap-c02/
24	91449	856139	/discussions/amazon/view/91449-exam-aws-certified-solutions-architect-professional-sap-c02/
25	91214	856140	/discussions/amazon/view/91214-exam-aws-certified-solutions-architect-professional-sap-c02/
26	91216	856141	/discussions/amazon/view/91216-exam-aws-certified-solutions-architect-professional-sap-c02/
27	91452	856142	/discussions/amazon/view/91452-exam-aws-certified-solutions-architect-professional-sap-c02/
28	91453	856143	/discussions/amazon/view/91453-exam-aws-certified-solutions-architect-professional-sap-c02/
29	91457	856144	/discussions/amazon/view/91457-exam-aws-certified-solutions-architect-professional-sap-c02/
30	91458	856145	/discussions/amazon/view/91458-exam-aws-certified-solutions-architect-professional-sap-c02/
31	91461	856146	/discussions/amazon/view/91461-exam-aws-certified-solutions-architect-professional-sap-c02/
32	91103	856147	/discussions/amazon/view/91103-exam-aws-certified-solutions-architect-professional-sap-c02/
33	91462	856148	/discussions/amazon/view/91462-exam-aws-certified-solutions-architect-professional-sap-c02/
34	91463	856149	/discussions/amazon/view/91463-exam-aws-certified-solutions-architect-professional-sap-c02/
35	91464	856150	/discussions/amazon/view/91464-exam-aws-certified-solutions-architect-professional-sap-c02/
36	91102	856151	/discussions/amazon/view/91102-exam-aws-certified-solutions-architect-professional-sap-c02/
